"inning","inningHalf","outcomeId","outcomeDescription","pitcherThrowHand","pitcherPitchCount","pitchSpeed","pitchZone","startingBalls","startingStrikes","startingOuts","Success","age","sprint_speed","Fastest","AvgSpeed","home_lead","pitchType","pitchTypeDescription"
1,"TOP","bB","Ball","L",5,81,12,0,1,1,1,29,27.6,92.6,84.7209312259718,0,"SP","Splitter"
7,"TOP","bB","Ball","R",5,94,10,1,2,0,1,26,30.4,96,89.5550679205852,0,"FA","Fastball"
8,"TOP","bPO","Pitch Out","R",20,76,13,1,1,2,1,26,30.4,97.8,89.9366359447005,-1,"PI","Pitchout"
5,"BOT","bB","Ball","R",87,91,11,1,0,0,1,25,28.6,96.6,88.790958690569,1,"FA","Fastball"
9,"TOP","kKL","Strike Looking","R",10,94,6,0,0,2,1,29,27.5,96.1,90.5097754293263,-4,"FA","Fastball"
9,"BOT","kKS","Strike Swinging","R",15,85,13,1,1,1,1,32,26.4,98.9,92.343710292249,-3,"SL","Slider"
6,"BOT","kKL","Strike Looking","R",70,92,5,2,1,0,1,36,26.6,96,89.6742432016419,-2,"FA","Fastball"
6,"BOT","bDB","Dirt Ball","R",86,82,13,1,2,2,1,28,27.1,96,89.6742432016419,-1,"SL","Slider"
7,"TOP","bB","Ball","R",16,92,12,2,2,2,1,28,27.1,95.4,89.5937835763622,-3,"FA","Fastball"
2,"BOT","kKS","Strike Swinging","R",35,89,13,3,1,1,0,28,27.9,94.9,85.6360856269113,3,"CT","Cutter"
1,"TOP","bB","Ball","R",4,95,13,0,0,0,1,29,28.6,98.9,90.9254929577465,0,"FA","Fastball"
9,"TOP","bB","Ball","R",4,93,11,1,1,0,0,31,24.8,98.7,91.7996466431095,-1,"FA","Fastball"
4,"TOP","bB","Ball","R",63,89,13,2,1,1,1,31,24.8,93.3,84.6869395711501,1,"FA","Fastball"
1,"BOT","bB","Ball","R",11,84,12,0,2,1,1,29,25.6,97.8,90.4255184088024,-2,"CU","Curveball"
1,"BOT","bB","Ball","R",8,95,11,2,1,0,1,28,27.9,97.4,89.6935483870968,0,"FA","Fastball"
5,"TOP","kKL","Strike Looking","R",94,83,7,1,2,1,1,31,29,98.9,90.9254929577465,-2,"SL","Slider"
5,"BOT","bB","Ball","R",83,88,13,1,2,2,0,28,27.9,96.5,90.6061349693252,-3,"SL","Slider"
5,"TOP","kKL","Strike Looking","R",94,83,7,1,1,0,0,31,29,98.9,90.9254929577465,-2,"SL","Slider"
9,"BOT","kKL","Strike Looking","L",14,92,2,0,0,2,1,29,29.3,93.8,88.5053986710963,0,"FA","Fastball"
3,"TOP","bB","Ball","R",37,89,11,1,1,0,0,29,28.7,92.1,84.7019713954387,1,"FA","Fastball"
1,"BOT","bB","Ball","R",9,73,13,0,1,2,1,36,26.6,95.2,85.0974489795918,0,"CU","Curveball"
3,"BOT","bB","Ball","L",52,88,10,0,2,2,0,27,26.7,92.1,85.1774613506916,1,"FA","Fastball"
1,"BOT","bB","Ball","R",8,94,11,0,1,0,1,28,27.9,96.8,89.3928370786517,0,"FA","Fastball"
7,"TOP","bB","Ball","R",89,86,13,1,2,2,0,28,28.1,98.9,90.9254929577465,0,"SL","Slider"
6,"BOT","kKL","Strike Looking","R",6,88,4,2,1,0,1,29,28.2,91.9,83.6180217937972,4,"FA","Fastball"
7,"BOT","-","SEE RUNNER(S) OUTCOME","R",0,0,0,0,2,2,1,28,28.1,98.8,92.8143421052632,1,"",""
8,"TOP","bDB","Dirt Ball","R",11,88,13,2,2,1,1,28,29.2,101.5,93.7314079422383,1,"SL","Slider"
4,"BOT","bB","Ball","R",53,97,11,2,2,1,0,31,27.2,98.3,88.9716629381059,0,"FA","Fastball"
7,"TOP","kKS","Strike Swinging","R",16,91,4,3,1,1,0,27,28.6,93.7,87.3976556184317,-2,"FA","Fastball"
6,"BOT","bB","Ball","R",93,88,10,0,0,0,1,33,25.3,98.6,92.460487804878,2,"CH","Changeup"
1,"BOT","kKL","Strike Looking","R",11,89,5,1,0,1,1,30,27.9,93.6,86.6361177028951,0,"FA","Fastball"
2,"TOP","kKL","Strike Looking","R",36,84,6,1,1,2,1,30,28,93.8,86.2652086677368,-1,"SL","Slider"
1,"BOT","bB","Ball","R",13,94,11,0,2,2,0,26,28.2,98.4,89.3872859949481,0,"FA","Fastball"
7,"TOP","bB","Ball","R",101,92,12,2,0,1,1,28,27.9,97.8,90.4255184088024,-1,"FA","Fastball"
2,"BOT","bDB","Dirt Ball","R",21,78,12,1,2,0,1,29,26.7,92.8,85.076851532897,0,"CU","Curveball"
8,"TOP","bB","Ball","R",6,96,11,0,0,0,1,29,28.7,100.1,93.7169179229481,-1,"FA","Fastball"
5,"TOP","bB","Ball","R",79,89,12,0,0,0,1,27,27.9,97.9,88.6657084188912,-2,"FA","Fastball"
5,"BOT","bB","Ball","L",90,94,11,1,2,1,1,27,28.2,96.3,89.1275942298744,3,"SI","Sinker"
1,"BOT","bB","Ball","R",18,87,13,2,2,2,1,27,28.2,93.3,87.1107681515258,0,"FA","Fastball"
6,"BOT","kKL","Strike Looking","R",26,91,7,1,0,1,1,33,27.7,94.1,86.3563636363636,4,"FA","Fastball"
1,"TOP","bB","Ball","R",11,93,11,1,2,1,1,29,29.5,95.9,87.5559477585598,0,"FA","Fastball"
10,"BOT","bB","Ball","R",5,86,13,2,2,2,1,38,26.7,95.8,87.998231292517,0,"SL","Slider"
12,"TOP","bB","Ball","R",6,94,12,1,1,0,0,32,28.9,97.7,87.9418681318681,0,"FA","Fastball"
12,"TOP","bB","Ball","R",9,94,12,0,0,1,1,32,28.1,97.7,87.9418681318681,0,"FA","Fastball"
7,"BOT","kKL","Strike Looking","R",10,94,5,3,1,0,1,27,28.2,97.9,90.7783193277311,4,"FA","Fastball"
4,"TOP","bB","Ball","R",57,84,12,2,0,2,1,28,27.1,95.8,87.754004576659,1,"SL","Slider"
9,"TOP","bB","Ball","R",21,93,13,2,0,2,1,31,28.5,97.7,87.9418681318681,-2,"FA","Fastball"
5,"TOP","bB","Ball","R",74,87,13,1,0,1,0,31,28.5,91,84.630038691523,2,"CT","Cutter"
8,"TOP","bB","Ball","R",5,93,13,2,1,0,0,33,28.8,94.6,89.256010230179,-3,"FA","Fastball"
5,"TOP","bB","Ball","R",68,88,13,0,1,1,0,31,29,91,84.630038691523,3,"SI","Sinker"
8,"TOP","bB","Ball","R",15,83,11,0,0,2,1,31,29,94.6,89.256010230179,-3,"SL","Slider"
6,"BOT","kKS","Strike Swinging","R",15,81,13,0,1,2,1,30,25.3,91.4,85.9833333333333,2,"CU","Curveball"
5,"BOT","kKL","Strike Looking","R",80,89,8,0,0,2,1,32,28.1,98.4,90.1001657275439,3,"CH","Changeup"
2,"TOP","bB","Ball","R",31,90,10,2,0,2,1,27,28.6,96.9,88.4505353319058,-1,"FA","Fastball"
6,"BOT","kKL","Strike Looking","R",89,86,3,3,2,1,1,28,26.6,93.5,85.9274816469837,2,"CT","Cutter"
6,"TOP","bB","Ball","L",87,87,12,2,1,2,0,28,27.1,93,86.7792617638771,0,"SL","Slider"
5,"TOP","kKS","Strike Swinging","R",53,90,3,0,0,0,0,28,25.9,95.3,87.6938892233594,0,"FA","Fastball"
9,"TOP","bB","Ball","R",13,89,11,1,0,1,1,28,28.1,95.8,87.998231292517,-1,"SI","Sinker"
3,"TOP","kKL","Strike Looking","R",40,93,11,0,0,2,1,29,26.5,95.3,87.6938892233594,-1,"FA","Fastball"
9,"TOP","kKL","Strike Looking","R",17,98,9,1,0,2,1,31,25.8,99.3,93.8382725832013,0,"SI","Sinker"
3,"TOP","kKL","Strike Looking","R",43,78,11,1,0,2,1,29,27.5,90.7,83.4196264975335,0,"CH","Changeup"
4,"BOT","kKS","Strike Swinging","R",48,96,6,0,1,1,0,32,28.1,101.4,94.1405906593407,0,"FA","Fastball"
7,"BOT","kKS","Strike Swinging","R",10,94,10,0,1,1,1,29,27.7,97,91.097528957529,0,"FA","Fastball"
3,"BOT","bB","Ball","R",30,95,11,0,0,2,1,32,28.1,98.3,91.3542706502636,-1,"FA","Fastball"
5,"BOT","bB","Ball","R",65,79,12,1,0,2,1,29,27.7,90.7,83.4196264975335,3,"CH","Changeup"
7,"TOP","kFT","Foul Tip","L",31,83,5,3,2,0,0,32,28.1,92.6,84.9402969247084,-3,"CH","Changeup"
8,"TOP","kKL","Strike Looking","R",16,81,5,3,2,1,1,25,27.6,92.3,85.0287109375,1,"SP","Splitter"
6,"BOT","kKL","Strike Looking","R",19,84,2,0,0,1,0,26,27.9,93.2,85.4592574499267,5,"CH","Changeup"
5,"TOP","kKL","Strike Looking","R",68,86,6,0,1,2,1,35,28.4,93.2,86.9475477971737,0,"CH","Changeup"
4,"TOP","bB","Ball","R",47,78,11,1,1,0,0,37,26.2,93.2,86.9475477971737,1,"CU","Curveball"
3,"BOT","bB","Ball","R",34,86,13,1,2,0,1,31,27.2,98.9,90.9254929577465,0,"SL","Slider"
6,"TOP","kKS","Strike Swinging","R",61,91,11,0,1,1,1,28,27.9,93.2,86.9475477971737,2,"SI","Sinker"
1,"TOP","bDB","Dirt Ball","L",7,85,12,1,2,0,1,39,29.1,100.5,92.9114197530864,0,"CU","Curveball"
2,"BOT","bDB","Dirt Ball","R",30,84,12,0,2,2,1,39,25.3,96.9,90.117090784044,0,"CT","Cutter"
3,"TOP","kKL","Strike Looking","R",38,92,7,1,1,0,1,30,28,97.6,90.2192374350087,0,"FA","Fastball"
9,"TOP","kKL","Strike Looking","R",9,93,4,0,0,2,0,32,28.1,98.8,90.3817737998373,0,"FA","Fastball"
9,"TOP","kKL","Strike Looking","R",9,93,4,0,1,3,1,32,28.1,98.8,90.3817737998373,0,"FA","Fastball"
7,"TOP","bB","Ball","R",105,96,10,2,2,2,1,31,26.7,98.4,89.3872859949481,2,"FA","Fastball"
5,"BOT","kKS","Strike Swinging","R",8,93,10,0,2,1,1,29,27.1,97.7,91.9408450704225,4,"FA","Fastball"
7,"TOP","bB","Ball","R",14,84,11,0,1,1,1,28,27.9,100.1,93.7169179229481,4,"CH","Changeup"
5,"TOP","bDB","Dirt Ball","R",14,86,12,0,1,1,1,27,28.6,96.9,88.7281210592686,-5,"CH","Changeup"
8,"BOT","bB","Ball","R",3,95,10,0,2,2,1,25,28,98.9,92.343710292249,-1,"FA","Fastball"
6,"BOT","kKL","Strike Looking","R",3,91,8,0,0,0,1,29,29.5,93.4,86.0326959847036,-2,"FA","Fastball"
4,"BOT","kKL","Strike Looking","R",52,95,4,1,0,2,1,25,28,97.8,90.4255184088024,2,"FA","Fastball"
6,"TOP","bB","Ball","R",95,88,12,0,0,2,1,29,28.1,96,89.6742432016419,-1,"SL","Slider"
3,"BOT","kKS","Strike Swinging","R",42,81,5,3,2,0,0,34,25.9,96.9,90.117090784044,-3,"SL","Slider"
7,"TOP","bB","Ball","R",40,82,10,0,1,2,0,28,26.6,91.9,83.6180217937972,-4,"SL","Slider"
1,"BOT","kKL","Strike Looking","R",10,90,5,0,0,1,1,28,26.8,95.9,87.5559477585598,0,"FA","Fastball"
5,"TOP","kKS","Strike Swinging","L",78,86,12,2,1,1,1,38,26.7,96.4,89.0867478510029,2,"CH","Changeup"
6,"BOT","kKS","Strike Swinging","R",15,85,2,1,2,1,1,34,26.9,100.1,93.28,-1,"CU","Curveball"
8,"BOT","kKS","Strike Swinging","R",6,96,6,3,2,0,1,27,26.1,100.1,93.28,2,"FA","Fastball"
5,"BOT","bDB","Dirt Ball","R",64,87,13,2,1,2,1,33,26.7,93.5,85.9274816469837,1,"CT","Cutter"
5,"TOP","kKS","Strike Swinging","R",73,90,7,3,2,1,1,29,28.7,95.5,88.2470622624963,0,"FA","Fastball"
1,"BOT","bB","Ball","R",19,85,12,0,1,2,1,34,27.5,94.5,87.8171717171717,0,"CU","Curveball"
3,"TOP","bB","Ball","R",10,85,11,1,1,0,1,28,27.4,94.3,88.6882896764253,-2,"CH","Changeup"
4,"BOT","bB","Ball","R",66,77,11,1,2,1,1,31,26.7,92.3,84.6507507507507,1,"SL","Slider"
1,"TOP","bB","Ball","R",10,88,13,2,2,1,1,29,28.6,90.7,84.3294539437397,0,"FA","Fastball"
7,"BOT","kKS","Strike Swinging","R",10,96,7,3,2,0,0,31,26.7,99.2,93.4902777777778,4,"FA","Fastball"
6,"TOP","bB","Ball","L",73,77,12,1,1,0,1,30,28.5,95,87.1629374337222,2,"CU","Curveball"
2,"BOT","bB","Ball","R",28,73,13,2,2,2,1,25,28,88,74.484242181235,-1,"KN","Knuckleball"
1,"TOP","kKS","Strike Swinging","R",4,91,12,0,1,0,1,27,27.9,94.3,88.6882896764253,0,"FA","Fastball"
8,"BOT","bB","Ball","R",12,92,13,1,1,1,0,27,29.5,96.4,89.9498815165877,1,"FA","Fastball"
3,"TOP","kKL","Strike Looking","L",44,87,8,0,0,1,1,30,28,91,82.5635204081633,-1,"FA","Fastball"
7,"BOT","-","SEE RUNNER(S) OUTCOME","L",0,0,0,1,0,1,1,34,27.5,94.3,87.5942549371634,3,"",""
3,"BOT","bB","Ball","R",36,78,12,1,2,2,0,30,27.6,90.7,83.4196264975335,-1,"CH","Changeup"
11,"TOP","kKS","Strike Swinging","R",15,81,11,0,2,1,1,27,27.9,95.1,87.3287356321839,0,"CH","Changeup"
3,"TOP","bB","Ball","R",47,91,11,0,1,2,1,36,25,94.5,87.8171717171717,-2,"FA","Fastball"
1,"BOT","kKL","Strike Looking","R",10,94,2,1,0,1,1,29,29.4,97.8,90.4255184088024,-1,"FA","Fastball"
1,"TOP","-","SEE RUNNER(S) OUTCOME","R",0,0,0,1,0,1,0,28,27.9,95.3,87.6938892233594,0,"",""
4,"BOT","kKS","Strike Swinging","L",65,0,11,3,2,0,0,28,26.6,95.6,86.1528451882845,1,"FA","Fastball"
3,"BOT","kKS","Strike Swinging","R",48,85,6,1,1,1,0,28,26,98.7,90.7064921090387,2,"SL","Slider"
8,"TOP","kKL","Strike Looking","R",8,96,5,1,1,0,1,31,29,101,94.6967289719626,-3,"FA","Fastball"
7,"BOT","bB","Ball","R",15,96,11,1,2,1,0,29,28.1,100.1,93.7169179229481,2,"FA","Fastball"
5,"TOP","bDB","Dirt Ball","L",53,90,12,1,1,0,1,34,28.1,93.8,86.9719236760125,-1,"FA","Fastball"
4,"TOP","bB","Ball","R",50,86,13,2,2,1,0,29,28.6,94.6,84.1247819063005,0,"CT","Cutter"
3,"BOT","bB","Ball","R",41,80,10,1,0,2,1,29,27.6,95,88.358908045977,-1,"CU","Curveball"
1,"TOP","bB","Ball","L",7,92,10,1,0,0,1,25,28,93.8,86.9719236760125,0,"FA","Fastball"
8,"TOP","bB","Ball","R",14,96,11,0,2,2,0,32,29,98.6,89.621540762902,0,"FA","Fastball"
7,"TOP","bB","Ball","R",18,88,11,1,1,2,1,30,25.9,97.8,92.8384615384615,0,"SL","Slider"
1,"TOP","kKL","Strike Looking","R",14,95,8,1,0,1,0,29,26.5,100.2,90.1941489361702,0,"FA","Fastball"
1,"TOP","bB","Ball","R",3,86,11,1,0,0,1,31,28.5,92.8,85.076851532897,0,"SL","Slider"
1,"BOT","bB","Ball","R",8,92,11,0,0,0,0,29,28.7,98.1,90.5704621848739,0,"FA","Fastball"
5,"BOT","-","SEE RUNNER(S) OUTCOME","L",0,0,0,0,0,1,1,28,28.7,92.9,86.3409570154096,4,"",""
3,"TOP","kKS","Strike Swinging","R",51,92,1,2,2,1,0,31,26.7,95.2,85.0974489795918,3,"FA","Fastball"
7,"TOP","bB","Ball","R",9,95,11,0,1,0,0,28,28.5,98.1,88.8924836601307,4,"FA","Fastball"
9,"TOP","kKL","Strike Looking","R",3,94,9,0,0,1,1,39,29.1,99.4,92.1709156193896,3,"FA","Fastball"
1,"TOP","bB","Ball","R",9,92,11,0,0,0,1,32,26.9,95.5,89.6753062540297,0,"FA","Fastball"
4,"BOT","bB","Ball","R",62,86,12,0,1,0,1,30,26.3,95.5,89.6753062540297,1,"CH","Changeup"
6,"BOT","kKS","Strike Swinging","R",96,93,1,1,2,0,1,28,27.4,95.5,89.6753062540297,2,"FA","Fastball"
4,"TOP","kKS","Strike Swinging","R",72,70,13,3,2,1,0,32,25.6,87.3,77.252186277995,1,"CU","Curveball"
7,"BOT","bB","Ball","L",5,92,12,2,2,2,1,30,26.3,93.8,88.1846245530393,-3,"SI","Sinker"
3,"TOP","bB","Ball","R",36,85,13,0,2,0,1,31,27.2,94.9,86.7279373368146,0,"SL","Slider"
5,"TOP","bB","Ball","L",62,92,10,2,2,0,1,32,26.9,95.7,87.7855027760642,2,"SI","Sinker"
7,"TOP","kKS","Strike Swinging","L",6,87,11,3,2,0,0,32,27.3,93.1,85.9178835978836,-2,"SL","Slider"
7,"BOT","kKS","Strike Swinging","R",15,79,9,3,2,1,1,32,26.8,92.3,85.0287109375,-2,"SP","Splitter"
9,"BOT","bB","Ball","R",18,94,11,1,0,2,0,26,27.5,96.8,89.3349206349206,0,"FA","Fastball"
1,"BOT","kKS","Strike Swinging","L",12,88,12,1,0,2,1,32,26.6,92.9,85.9872606161532,-1,"CT","Cutter"
3,"BOT","kKL","Strike Looking","R",59,89,7,1,0,2,1,32,27.2,101.4,94.1405906593407,2,"CH","Changeup"
2,"TOP","bB","Ball","R",36,88,10,0,1,1,1,30,25.9,93,83.5683195592287,-2,"FA","Fastball"
1,"BOT","bB","Ball","R",7,97,13,1,2,1,1,33,27.8,99.8,90.6929650613787,0,"FA","Fastball"
8,"BOT","bB","Ball","R",18,93,10,1,2,2,1,35,25.4,96.6,91.054433713784,0,"CT","Cutter"
6,"TOP","kKL","Strike Looking","R",76,93,3,1,0,0,0,27,28.3,97.1,87.6840916125039,-2,"SI","Sinker"
3,"TOP","bB","Ball","R",33,94,12,0,0,0,1,27,29.5,97.1,87.6840916125039,0,"SI","Sinker"
9,"BOT","bB","Ball","R",23,96,10,0,2,2,0,28,25.3,97.6,90.7578373015873,0,"FA","Fastball"
8,"BOT","kKL","Strike Looking","R",10,93,6,1,1,2,0,28,28.8,96.3,88.1491124260355,2,"FA","Fastball"
1,"BOT","bB","Ball","R",11,93,13,1,1,2,0,31,28.3,95.2,88.6017747858017,-1,"FA","Fastball"
10,"TOP","kKL","Strike Looking","R",13,85,6,0,1,2,1,26,29.4,98.9,92.343710292249,-1,"SL","Slider"
3,"BOT","bB","Ball","R",55,81,13,0,2,2,0,30,25.3,95.2,85.0974489795918,3,"SL","Slider"
4,"BOT","-","SEE RUNNER(S) OUTCOME","L",0,0,0,0,0,2,1,27,28.6,93.4,86.267263681592,-2,"",""
9,"BOT","bB","Ball","R",16,81,11,1,2,2,1,30,27.4,93.9,88.4933004926108,-1,"CU","Curveball"
2,"TOP","bB","Ball","R",16,79,11,1,2,0,1,31,29,91,84.630038691523,1,"CH","Changeup"
6,"TOP","kKS","Strike Swinging","R",7,82,12,1,0,0,1,29,26.7,94.6,89.256010230179,-1,"SL","Slider"
7,"BOT","kKL","Strike Looking","R",4,90,2,0,1,0,0,27,28.6,96.1,88.1946411483254,2,"FA","Fastball"
7,"BOT","kKL","Strike Looking","R",4,90,2,0,2,1,1,27,28.6,96.1,88.1946411483254,2,"FA","Fastball"
1,"BOT","bB","Ball","L",16,83,11,0,0,2,1,30,27.4,95.6,86.1528451882845,0,"SL","Slider"
2,"BOT","bB","Ball","R",28,88,10,1,0,1,1,27,28.6,91,82.8592750533049,-1,"CT","Cutter"
5,"TOP","bB","Ball","R",69,96,12,1,2,1,1,33,25.2,98.1,88.4664765525982,4,"FA","Fastball"
1,"BOT","kKL","Strike Looking","R",10,84,10,1,0,1,1,34,27.5,94.9,86.7279373368146,0,"CH","Changeup"
5,"BOT","bB","Ball","R",82,79,2,1,0,2,1,28,27.9,92.1,86.1913525498891,0,"SL","Slider"
2,"BOT","-","SEE RUNNER(S) OUTCOME","L",0,0,0,0,0,1,1,28,27.1,95.9,88.9664701803051,-2,"",""
1,"BOT","bB","Ball","L",11,91,11,2,2,0,1,29,29.3,96.4,90.0305429864253,0,"FA","Fastball"
3,"TOP","bB","Ball","R",47,95,13,0,0,1,0,29,27.4,98.9,90.9254929577465,-3,"FA","Fastball"
2,"BOT","kKS","Strike Swinging","R",17,85,12,1,2,1,0,32,26.7,97.6,90.4181737193764,0,"CU","Curveball"
2,"BOT","bB","Ball","R",37,86,13,0,1,2,0,29,27.1,95.2,88.6017747858017,1,"SL","Slider"
4,"BOT","kKS","Strike Swinging","R",54,94,2,3,2,2,1,32,26.8,100.5,90.9065372168285,-1,"FA","Fastball"
5,"TOP","-","SEE RUNNER(S) OUTCOME","L",0,0,0,0,1,0,1,35,28.4,92.7,86.6702508960574,-4,"",""
4,"BOT","kKS","Strike Swinging","R",54,94,2,3,1,1,0,32,26.8,100.5,90.9065372168285,-1,"FA","Fastball"
3,"BOT","kKS","Strike Swinging","R",37,95,13,1,0,1,0,29,27.1,98.4,90.1001657275439,0,"FA","Fastball"
1,"TOP","bB","Ball","R",6,91,10,0,1,0,0,32,28.1,94.7,87.3943733022895,0,"SI","Sinker"
7,"TOP","kKL","Strike Looking","R",11,98,8,0,0,1,1,32,28.1,101,92.7940108892922,-3,"FA","Fastball"
1,"TOP","bB","Ball","R",13,91,11,0,0,2,1,32,28.1,95.2,88.6194721407625,0,"FA","Fastball"
4,"BOT","bB","Ball","R",65,89,10,1,1,1,1,32,28.7,94.5,87.8171717171717,0,"FA","Fastball"
6,"TOP","bDB","Dirt Ball","R",87,85,13,0,2,2,0,36,26.4,98,91.4274676375405,0,"SL","Slider"
7,"BOT","bB","Ball","R",98,75,11,0,2,1,1,32,26.8,92.6,84.2245084269663,1,"CU","Curveball"
7,"BOT","bB","Ball","R",24,91,10,0,0,0,1,32,28.7,94.9,85.6360856269113,8,"SI","Sinker"
7,"BOT","bB","Ball","R",10,82,11,0,0,1,1,39,29.1,98.6,89.621540762902,-1,"SL","Slider"
3,"TOP","-","SEE RUNNER(S) OUTCOME","R",0,0,0,1,2,2,0,28,28.7,97.3,88.4025547445255,0,"",""
8,"BOT","bB","Ball","R",10,95,12,1,0,1,1,33,25.7,98.4,91.0392941176471,2,"FA","Fastball"
2,"TOP","kKS","Strike Swinging","R",26,76,7,3,2,1,0,33,25.3,97.3,88.4025547445255,-2,"CU","Curveball"
3,"TOP","kKL","Strike Looking","R",45,93,9,1,0,2,0,30,27.9,97.6,90.4181737193764,0,"FA","Fastball"
1,"BOT","bB","Ball","L",13,91,12,1,0,0,1,39,29.1,97.2,87.4781659388646,-2,"FA","Fastball"
2,"BOT","bB","Ball","R",46,78,13,0,2,1,1,32,26.8,94.9,86.7279373368146,4,"CU","Curveball"
4,"TOP","bB","Ball","R",58,86,12,0,1,1,1,28,29.2,96.2,89.3208506224066,3,"CH","Changeup"
6,"TOP","bB","Ball","R",94,93,13,2,2,2,0,28,25.3,97.3,88.4025547445255,-1,"FA","Fastball"
1,"BOT","kKL","Strike Looking","L",25,93,9,1,1,2,1,32,26.8,97.2,87.4781659388646,-1,"FA","Fastball"
4,"BOT","bB","Ball","L",58,93,10,1,2,0,1,27,27.8,97.2,87.4781659388646,-1,"FA","Fastball"
7,"BOT","kKL","Strike Looking","R",18,94,5,0,0,1,1,27,27.8,101,92.7940108892922,4,"FA","Fastball"
9,"TOP","kKL","Strike Looking","R",16,92,13,1,0,0,0,28,29.9,96.9,90.2055253623188,1,"FA","Fastball"
7,"BOT","bB","Ball","R",1,94,13,0,0,0,1,39,29.1,96.9,88.5377358490566,-2,"FA","Fastball"
7,"BOT","kKS","Strike Swinging","R",21,85,12,0,1,2,1,28,27,101.2,90.0159967845659,-1,"CU","Curveball"
5,"BOT","kKL","Strike Looking","R",66,83,6,0,0,2,1,32,26.8,94.2,87.2182520325203,-6,"CU","Curveball"
2,"TOP","bB","Ball","R",34,84,11,1,2,2,1,28,27.1,97.6,90.4181737193764,0,"CU","Curveball"
8,"BOT","bB","Ball","R",15,78,12,2,2,1,1,26,27.5,96.9,89.0951162790698,-1,"CU","Curveball"
9,"TOP","bB","Ball","R",6,91,11,0,1,0,1,31,26.7,95.5,90.0850746268657,-4,"FA","Fastball"
3,"BOT","bB","Ball","R",38,70,12,0,0,1,1,28,27,94.1,85.0063492063492,-1,"CU","Curveball"
6,"BOT","bB","Ball","R",24,97,11,0,0,2,1,26,27.5,99.2,93.4902777777778,3,"FA","Fastball"
3,"TOP","kKL","Strike Looking","R",47,80,6,1,1,0,1,31,28.5,96,89.6742432016419,4,"CU","Curveball"
5,"TOP","bB","Ball","R",74,92,10,0,0,1,0,31,28.5,96,89.6742432016419,3,"FA","Fastball"
6,"TOP","-","SEE RUNNER(S) OUTCOME","R",0,0,0,1,1,1,1,28,26,98.9,92.8452149791956,-3,"",""
8,"BOT","kKS","Strike Swinging","L",13,85,7,2,2,1,1,28,25.9,96.4,89.308380952381,0,"CH","Changeup"
5,"TOP","bB","Ball","R",75,88,13,2,2,1,0,28,28.1,96.2,89.4194214876033,1,"SL","Slider"
5,"TOP","bB","Ball","R",75,88,13,1,2,1,1,28,28.1,96.2,89.4194214876033,1,"SL","Slider"
2,"TOP","kKL","Strike Looking","L",60,78,9,1,0,2,1,29,28.3,95.6,86.1528451882845,1,"CU","Curveball"
4,"TOP","kKL","Strike Looking","L",69,76,9,0,1,2,1,28,25.4,95.6,86.1528451882845,-3,"CH","Changeup"
10,"TOP","bB","Ball","R",7,94,10,0,2,2,0,29,26.7,95,86.9486885245902,0,"FA","Fastball"
7,"TOP","kKS","Strike Swinging","R",47,84,12,2,1,2,1,34,25.9,95.6,87.3843238587425,-1,"CH","Changeup"
8,"TOP","bB","Ball","L",35,82,11,0,0,1,1,31,27.2,93.6,84.5674125874126,-3,"CH","Changeup"
7,"TOP","bB","Ball","R",17,94,10,0,0,1,1,37,26.6,98.8,93.1369874476987,-1,"FA","Fastball"
4,"BOT","kKS","Strike Swinging","L",76,81,7,2,1,2,1,29,28.1,91,82.5635204081633,4,"CH","Changeup"
5,"BOT","kKS","Strike Swinging","R",32,84,8,0,0,0,1,31,29,95.4,88.2404436860068,2,"CH","Changeup"
2,"BOT","bB","Ball","R",19,84,12,1,1,0,0,31,29,96.7,89.4685254691689,0,"SL","Slider"
1,"TOP","kKL","Strike Looking","R",10,92,9,0,0,2,1,29,29.3,96.7,88.5734529147982,0,"FA","Fastball"
3,"TOP","bPO","Pitch Out","R",34,93,11,0,0,2,1,29,29.3,96.7,88.5734529147982,1,"PI","Pitchout"
9,"BOT","bB","Ball","R",20,93,10,0,2,2,1,28,27.2,98,92.6314705882353,-1,"CT","Cutter"
6,"BOT","kKL","Strike Looking","L",86,88,8,1,0,1,0,31,29,96.1,88.0833980582524,1,"SL","Slider"
5,"BOT","bB","Ball","L",85,84,12,1,0,0,1,32,27.2,96.3,89.1275942298744,1,"CH","Changeup"
7,"BOT","bB","Ball","R",2,92,10,1,0,0,1,27,27.2,98.1,90.8550535987749,0,"FA","Fastball"
5,"TOP","bB","Ball","R",75,90,13,1,1,2,0,29,27.5,93,83.5683195592287,1,"FA","Fastball"
6,"TOP","kKS","Strike Swinging","L",8,85,8,2,2,1,1,32,26.3,94.7,89.1520833333333,-5,"CH","Changeup"
4,"BOT","kKS","Strike Swinging","R",49,93,9,3,2,1,0,25,26.9,95.5,88.2470622624963,-1,"FA","Fastball"
5,"TOP","kKL","Strike Looking","R",87,84,2,0,1,2,1,29,27.7,93.7,83.4505389980977,4,"CT","Cutter"
3,"TOP","bB","Ball","R",48,88,11,0,0,1,0,28,26,93.1,85.7899505766063,1,"CT","Cutter"
1,"TOP","bB","Ball","R",18,79,12,1,1,2,1,28,28.1,96.6,88.0982944855031,-1,"CU","Curveball"
4,"TOP","kKS","Strike Swinging","R",42,93,13,1,1,1,1,27,27.9,94.5,87.8171717171717,2,"FA","Fastball"
