game_state,inning,half_inning,home_lead,win_ex,run_ex,li,First,Second,Third,Outs
#VALUE!,7,bottom,4,0.97727,1.580239,0.216619,0,1,1,1
#VALUE!,7,bottom,5,0.988245,1.580239,0.111875,0,1,1,1
#VALUE!,7,bottom,6,0.993975,1.580239,0.058363,0,1,1,1
#VALUE!,7,bottom,7,0.99699,1.580239,0.031498,0,1,1,1
#VALUE!,7,bottom,8,0.99859,1.580239,0.016555,0,1,1,1
#VALUE!,7,bottom,9,0.999345,1.580239,0.006542,0,1,1,1
#VALUE!,7,bottom,10,0.999685,1.580239,0.003175,0,1,1,1
#VALUE!,7,top,-10,0.00124,1.580239,0.010947,0,1,1,1
#VALUE!,7,top,-9,0.002235,1.580239,0.018318,0,1,1,1
#VALUE!,7,top,-8,0.004275,1.580239,0.040816,0,1,1,1
#VALUE!,7,top,-7,0.008015,1.580239,0.071417,0,1,1,1
#VALUE!,7,top,-6,0.014315,1.580239,0.122338,0,1,1,1
#VALUE!,7,top,-5,0.02577,1.580239,0.223072,0,1,1,1
#VALUE!,7,top,-4,0.045765,1.580239,0.388904,0,1,1,1
#VALUE!,7,top,-3,0.078745,1.580239,0.64281,0,1,1,1
#VALUE!,7,top,-2,0.13308,1.580239,1.042447,0,1,1,1
#VALUE!,7,top,-1,0.21794,1.580239,1.607312,0,1,1,1
#VALUE!,7,top,0,0.350145,1.580239,2.490048,0,1,1,1
#VALUE!,7,top,1,0.509865,1.580239,2.852492,0,1,1,1
#VALUE!,7,top,2,0.65598,1.580239,2.74438,0,1,1,1
#VALUE!,7,top,3,0.77164,1.580239,2.149015,0,1,1,1
#VALUE!,7,top,4,0.854815,1.580239,1.52959,0,1,1,1
#VALUE!,7,top,5,0.911125,1.580239,1.009283,0,1,1,1
#VALUE!,7,top,6,0.945865,1.580239,0.640965,0,1,1,1
#VALUE!,7,top,7,0.968105,1.580239,0.394449,0,1,1,1
#VALUE!,7,top,8,0.98195,1.580239,0.235306,0,1,1,1
#VALUE!,7,top,9,0.99009,1.580239,0.13874,0,1,1,1
#VALUE!,7,top,10,0.994635,1.580239,0.080528,0,1,1,1
#VALUE!,8,bottom,-10,0.00288,1.580239,0.055644,0,1,1,1
#VALUE!,8,bottom,-9,0.00594,1.580239,0.101991,0,1,1,1
#VALUE!,8,bottom,-8,0.01195,1.580239,0.185481,0,1,1,1
#VALUE!,8,bottom,-7,0.023665,1.580239,0.334324,0,1,1,1
#VALUE!,8,bottom,-6,0.04416,1.580239,0.599743,0,1,1,1
#VALUE!,8,bottom,-5,0.076975,1.580239,1.051103,0,1,1,1
#VALUE!,8,bottom,-4,0.13575,1.580239,1.757473,0,1,1,1
#VALUE!,8,bottom,-3,0.228715,1.580239,2.670653,0,1,1,1
#VALUE!,8,bottom,-2,0.37229,1.580239,3.711081,0,1,1,1
#VALUE!,8,bottom,-1,0.561935,1.580239,4.078634,0,1,1,1
#VALUE!,8,bottom,0,0.77339,1.580239,3.05692,0,1,1,1
#VALUE!,8,bottom,1,0.91425,1.580239,0.904706,0,1,1,1
#VALUE!,8,bottom,2,0.95891,1.580239,0.442193,0,1,1,1
#VALUE!,8,bottom,3,0.980755,1.580239,0.212286,0,1,1,1
#VALUE!,8,bottom,4,0.991035,1.580239,0.098307,0,1,1,1
#VALUE!,8,bottom,5,0.995835,1.580239,0.043119,0,1,1,1
#VALUE!,8,bottom,6,0.997985,1.580239,0.020727,0,1,1,1
#VALUE!,8,bottom,7,0.99905,1.580239,0.010777,0,1,1,1
#VALUE!,8,bottom,8,0.999555,1.580239,0.004992,0,1,1,1
#VALUE!,8,bottom,9,0.999805,1.580239,0.001445,0,1,1,1
#VALUE!,8,bottom,10,0.999905,1.580239,0.000834,0,1,1,1
#VALUE!,8,top,-10,0.000385,1.580239,0.004308,0,1,1,1
#VALUE!,8,top,-9,0.00082,1.580239,0.007971,0,1,1,1
#VALUE!,8,top,-8,0.00177,1.580239,0.019517,0,1,1,1
#VALUE!,8,top,-7,0.00369,1.580239,0.037579,0,1,1,1
#VALUE!,8,top,-6,0.00725,1.580239,0.070591,0,1,1,1
#VALUE!,8,top,-5,0.0142,1.580239,0.135144,0,1,1,1
#VALUE!,8,top,-4,0.0276,1.580239,0.26353,0,1,1,1
#VALUE!,8,top,-3,0.051625,1.580239,0.482218,0,1,1,1
#VALUE!,8,top,-2,0.095285,1.580239,0.859853,0,1,1,1
#VALUE!,8,top,-1,0.17247,1.580239,1.505579,0,1,1,1
#VALUE!,8,top,0,0.32502,1.580239,3.057924,0,1,1,1
#VALUE!,8,top,1,0.519285,1.580239,3.522861,0,1,1,1
#VALUE!,8,top,2,0.685595,1.580239,3.22552,0,1,1,1
#VALUE!,8,top,3,0.807825,1.580239,2.279953,0,1,1,1
#VALUE!,8,top,4,0.8864,1.580239,1.480035,0,1,1,1
#VALUE!,8,top,5,0.9358,1.580239,0.878841,0,1,1,1
#VALUE!,8,top,6,0.96366,1.580239,0.499431,0,1,1,1
#VALUE!,8,top,7,0.9806,1.580239,0.277792,0,1,1,1
#VALUE!,8,top,8,0.99025,1.580239,0.153075,0,1,1,1
#VALUE!,8,top,9,0.995195,1.580239,0.084146,0,1,1,1
#VALUE!,8,top,10,0.99765,1.580239,0.045672,0,1,1,1
#VALUE!,9,bottom,-10,0.000905,1.580239,0.024894,0,1,1,1
#VALUE!,9,bottom,-9,0.001835,1.580239,0.046533,0,1,1,1
#VALUE!,9,bottom,-8,0.00461,1.580239,0.094718,0,1,1,1
#VALUE!,9,bottom,-7,0.01222,1.580239,0.198235,0,1,1,1
#VALUE!,9,bottom,-6,0.02658,1.580239,0.410692,0,1,1,1
#VALUE!,9,bottom,-5,0.04583,1.580239,0.803463,0,1,1,1
#VALUE!,9,bottom,-4,0.09346,1.580239,1.607594,0,1,1,1
#VALUE!,9,bottom,-3,0.175805,1.580239,2.8387,0,1,1,1
#VALUE!,9,bottom,-2,0.327735,1.580239,4.695704,0,1,1,1
#VALUE!,9,bottom,-1,0.553775,1.580239,5.803107,0,1,1,1
#VALUE!,9,bottom,0,0.83644,1.580239,3.952557,0,1,1,1
#VALUE!,9,bottom,1,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,2,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,3,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,4,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,5,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,6,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,7,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,8,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,9,1,1.580239,0,0,1,1,1
#VALUE!,9,bottom,10,1,1.580239,0,0,1,1,1
#VALUE!,9,top,-10,0.000135,1.580239,0.000747,0,1,1,1
#VALUE!,9,top,-9,0.000245,1.580239,0.001922,0,1,1,1
#VALUE!,9,top,-8,0.000525,1.580239,0.006169,0,1,1,1
#VALUE!,9,top,-7,0.001165,1.580239,0.013225,0,1,1,1
#VALUE!,9,top,-6,0.002445,1.580239,0.025763,0,1,1,1
#VALUE!,9,top,-5,0.00507,1.580239,0.052965,0,1,1,1
#VALUE!,9,top,-4,0.010995,1.580239,0.120786,0,1,1,1
#VALUE!,9,top,-3,0.02364,1.580239,0.260191,0,1,1,1
#VALUE!,9,top,-2,0.050505,1.580239,0.543061,0,1,1,1
#VALUE!,9,top,-1,0.105425,1.580239,1.109346,0,1,1,1
#VALUE!,9,top,0,0.285765,1.580239,3.941685,0,1,1,1
#VALUE!,9,top,1,0.53602,1.580239,4.730686,0,1,1,1
#VALUE!,9,top,2,0.729505,1.580239,3.937925,0,1,1,1
#VALUE!,9,top,3,0.85578,1.580239,2.345602,0,1,1,1
#VALUE!,9,top,4,0.923855,1.580239,1.307578,0,1,1,1
#VALUE!,9,top,5,0.96198,1.580239,0.652936,0,1,1,1
#VALUE!,9,top,6,0.9787,1.580239,0.333852,0,1,1,1
#VALUE!,9,top,7,0.99034,1.580239,0.161815,0,1,1,1
#VALUE!,9,top,8,0.99627,1.580239,0.077711,0,1,1,1
#VALUE!,9,top,9,0.998475,1.580239,0.038368,0,1,1,1
#VALUE!,9,top,10,0.99925,1.580239,0.020094,0,1,1,1
#VALUE!,1,bottom,-10,0.025415,0.636223,0.280622,0,1,1,2
#VALUE!,1,bottom,-9,0.03788,0.636223,0.397288,0,1,1,2
#VALUE!,1,bottom,-8,0.055985,0.636223,0.550971,0,1,1,2
#VALUE!,1,bottom,-7,0.080955,0.636223,0.748316,0,1,1,2
#VALUE!,1,bottom,-6,0.11449,0.636223,0.98694,0,1,1,2
#VALUE!,1,bottom,-5,0.15931,0.636223,1.247324,0,1,1,2
#VALUE!,1,bottom,-4,0.217055,0.636223,1.500439,0,1,1,2
#VALUE!,1,bottom,-3,0.28741,0.636223,1.717383,0,1,1,2
#VALUE!,1,bottom,-2,0.36952,0.636223,1.86621,0,1,1,2
#VALUE!,1,bottom,-1,0.460435,0.636223,1.902676,0,1,1,2
#VALUE!,1,bottom,0,0.5544,0.636223,1.791932,0,1,1,2
#VALUE!,1,bottom,1,0.64543,0.636223,1.573311,0,1,1,2
#VALUE!,1,bottom,2,0.727295,0.636223,1.311009,0,1,1,2
#VALUE!,1,bottom,3,0.797275,0.636223,1.036329,0,1,1,2
#VALUE!,1,bottom,4,0.854055,0.636223,0.790468,0,1,1,2
#VALUE!,1,bottom,5,0.89697,0.636223,0.588075,0,1,1,2
#VALUE!,1,bottom,6,0.929265,0.636223,0.416701,0,1,1,2
#VALUE!,1,bottom,7,0.95246,0.636223,0.28623,0,1,1,2
#VALUE!,1,bottom,8,0.96821,0.636223,0.190336,0,1,1,2
#VALUE!,1,bottom,9,0.97889,0.636223,0.103501,0,1,1,2
#VALUE!,1,bottom,10,0.985935,0.636223,0.055864,0,1,1,2
#VALUE!,1,top,-10,0.020285,0.636223,0.080981,0,1,1,2
#VALUE!,1,top,-9,0.030085,0.636223,0.145123,0,1,1,2
#VALUE!,1,top,-8,0.044455,0.636223,0.257533,0,1,1,2
#VALUE!,1,top,-7,0.06499,0.636223,0.373412,0,1,1,2
#VALUE!,1,top,-6,0.09364,0.636223,0.520631,0,1,1,2
#VALUE!,1,top,-5,0.13196,0.636223,0.703228,0,1,1,2
#VALUE!,1,top,-4,0.181615,0.636223,0.919193,0,1,1,2
#VALUE!,1,top,-3,0.244195,0.636223,1.1702,0,1,1,2
#VALUE!,1,top,-2,0.31868,0.636223,1.42346,0,1,1,2
#VALUE!,1,top,-1,0.40264,0.636223,1.636617,0,1,1,2
#VALUE!,1,top,0,0.492525,0.636223,1.78766,0,1,1,2
#VALUE!,1,top,1,0.58292,0.636223,1.834967,0,1,1,2
#VALUE!,1,top,2,0.6682,0.636223,1.758392,0,1,1,2
#VALUE!,1,top,3,0.74404,0.636223,1.592128,0,1,1,2
#VALUE!,1,top,4,0.808405,0.636223,1.375328,0,1,1,2
#VALUE!,1,top,5,0.86004,0.636223,1.126906,0,1,1,2
#VALUE!,1,top,6,0.899885,0.636223,0.878043,0,1,1,2
#VALUE!,1,top,7,0.929785,0.636223,0.662371,0,1,1,2
#VALUE!,1,top,8,0.95151,0.636223,0.484636,0,1,1,2
#VALUE!,1,top,9,0.96719,0.636223,0.347142,0,1,1,2
#VALUE!,1,top,10,0.97812,0.636223,0.243886,0,1,1,2
#VALUE!,2,bottom,-10,0.01977,0.636223,0.243495,0,1,1,2
#VALUE!,2,bottom,-9,0.0305,0.636223,0.355006,0,1,1,2
#VALUE!,2,bottom,-8,0.046765,0.636223,0.508961,0,1,1,2
#VALUE!,2,bottom,-7,0.070105,0.636223,0.710815,0,1,1,2
#VALUE!,2,bottom,-6,0.10216,0.636223,0.960867,0,1,1,2
#VALUE!,2,bottom,-5,0.14543,0.636223,1.243837,0,1,1,2
#VALUE!,2,bottom,-4,0.20185,0.636223,1.538776,0,1,1,2
#VALUE!,2,bottom,-3,0.273535,0.636223,1.821431,0,1,1,2
#VALUE!,2,bottom,-2,0.36002,0.636223,2.024309,0,1,1,2
#VALUE!,2,bottom,-1,0.457405,0.636223,2.061048,0,1,1,2
#VALUE!,2,bottom,0,0.559615,0.636223,1.905205,0,1,1,2
#VALUE!,2,bottom,1,0.657525,0.636223,1.624683,0,1,1,2
#VALUE!,2,bottom,2,0.74356,0.636223,1.312512,0,1,1,2
#VALUE!,2,bottom,3,0.813605,0.636223,1.015162,0,1,1,2
#VALUE!,2,bottom,4,0.868735,0.636223,0.75204,0,1,1,2
#VALUE!,2,bottom,5,0.910325,0.636223,0.537823,0,1,1,2
#VALUE!,2,bottom,6,0.94014,0.636223,0.369157,0,1,1,2
#VALUE!,2,bottom,7,0.960705,0.636223,0.245425,0,1,1,2
#VALUE!,2,bottom,8,0.974215,0.636223,0.159486,0,1,1,2
#VALUE!,2,bottom,9,0.983505,0.636223,0.08439,0,1,1,2
#VALUE!,2,bottom,10,0.98965,0.636223,0.042977,0,1,1,2
#VALUE!,2,top,-10,0.01636,0.636223,0.063379,0,1,1,2
#VALUE!,2,top,-9,0.024705,0.636223,0.122179,0,1,1,2
#VALUE!,2,top,-8,0.037075,0.636223,0.222998,0,1,1,2
#VALUE!,2,top,-7,0.055385,0.636223,0.330509,0,1,1,2
#VALUE!,2,top,-6,0.082005,0.636223,0.476547,0,1,1,2
#VALUE!,2,top,-5,0.118355,0.636223,0.66948,0,1,1,2
#VALUE!,2,top,-4,0.16709,0.636223,0.895738,0,1,1,2
#VALUE!,2,top,-3,0.230535,0.636223,1.15904,0,1,1,2
#VALUE!,2,top,-2,0.30672,0.636223,1.444557,0,1,1,2
#VALUE!,2,top,-1,0.395075,0.636223,1.708635,0,1,1,2
#VALUE!,2,top,0,0.49202,0.636223,1.915501,0,1,1,2
#VALUE!,2,top,1,0.589105,0.636223,1.990829,0,1,1,2
#VALUE!,2,top,2,0.679665,0.636223,1.893317,0,1,1,2
#VALUE!,2,top,3,0.75905,0.636223,1.671047,0,1,1,2
#VALUE!,2,top,4,0.8233,0.636223,1.392427,0,1,1,2
#VALUE!,2,top,5,0.87322,0.636223,1.108651,0,1,1,2
#VALUE!,2,top,6,0.911645,0.636223,0.845663,0,1,1,2
#VALUE!,2,top,7,0.939755,0.636223,0.621981,0,1,1,2
#VALUE!,2,top,8,0.959805,0.636223,0.443722,0,1,1,2
#VALUE!,2,top,9,0.973875,0.636223,0.30714,0,1,1,2
#VALUE!,2,top,10,0.98311,0.636223,0.208214,0,1,1,2
#VALUE!,3,bottom,-10,0.01555,0.636223,0.203865,0,1,1,2
#VALUE!,3,bottom,-9,0.02438,0.636223,0.305075,0,1,1,2
#VALUE!,3,bottom,-8,0.038025,0.636223,0.45664,0,1,1,2
#VALUE!,3,bottom,-7,0.058465,0.636223,0.659451,0,1,1,2
#VALUE!,3,bottom,-6,0.087705,0.636223,0.917537,0,1,1,2
#VALUE!,3,bottom,-5,0.129275,0.636223,1.23416,0,1,1,2
#VALUE!,3,bottom,-4,0.18526,0.636223,1.581485,0,1,1,2
#VALUE!,3,bottom,-3,0.258065,0.636223,1.92386,0,1,1,2
#VALUE!,3,bottom,-2,0.348465,0.636223,2.192888,0,1,1,2
#VALUE!,3,bottom,-1,0.452335,0.636223,2.262211,0,1,1,2
#VALUE!,3,bottom,0,0.563635,0.636223,2.05285,0,1,1,2
#VALUE!,3,bottom,1,0.67012,0.636223,1.682817,0,1,1,2
#VALUE!,3,bottom,2,0.76123,0.636223,1.305386,0,1,1,2
#VALUE!,3,bottom,3,0.832545,0.636223,0.966963,0,1,1,2
#VALUE!,3,bottom,4,0.885505,0.636223,0.689999,0,1,1,2
#VALUE!,3,bottom,5,0.92393,0.636223,0.477089,0,1,1,2
#VALUE!,3,bottom,6,0.950295,0.636223,0.321138,0,1,1,2
#VALUE!,3,bottom,7,0.96835,0.636223,0.210004,0,1,1,2
#VALUE!,3,bottom,8,0.98036,0.636223,0.129551,0,1,1,2
#VALUE!,3,bottom,9,0.988,0.636223,0.065897,0,1,1,2
#VALUE!,3,bottom,10,0.99284,0.636223,0.031927,0,1,1,2
#VALUE!,3,top,-10,0.0122,0.636223,0.050673,0,1,1,2
#VALUE!,3,top,-9,0.019265,0.636223,0.09742,0,1,1,2
#VALUE!,3,top,-8,0.030005,0.636223,0.184234,0,1,1,2
#VALUE!,3,top,-7,0.046175,0.636223,0.285909,0,1,1,2
#VALUE!,3,top,-6,0.07007,0.636223,0.428232,0,1,1,2
#VALUE!,3,top,-5,0.103925,0.636223,0.617156,0,1,1,2
#VALUE!,3,top,-4,0.15113,0.636223,0.855791,0,1,1,2
#VALUE!,3,top,-3,0.21306,0.636223,1.146133,0,1,1,2
#VALUE!,3,top,-2,0.29111,0.636223,1.470572,0,1,1,2
#VALUE!,3,top,-1,0.38596,0.636223,1.797054,0,1,1,2
#VALUE!,3,top,0,0.49116,0.636223,2.066475,0,1,1,2
#VALUE!,3,top,1,0.596945,0.636223,2.164052,0,1,1,2
#VALUE!,3,top,2,0.693115,0.636223,2.031049,0,1,1,2
#VALUE!,3,top,3,0.7745,0.636223,1.744462,0,1,1,2
#VALUE!,3,top,4,0.839175,0.636223,1.411505,0,1,1,2
#VALUE!,3,top,5,0.8881,0.636223,1.09001,0,1,1,2
#VALUE!,3,top,6,0.924375,0.636223,0.802183,0,1,1,2
#VALUE!,3,top,7,0.95009,0.636223,0.570584,0,1,1,2
#VALUE!,3,top,8,0.96786,0.636223,0.392555,0,1,1,2
#VALUE!,3,top,9,0.979535,0.636223,0.261597,0,1,1,2
#VALUE!,3,top,10,0.98695,0.636223,0.174934,0,1,1,2
#VALUE!,4,bottom,-10,0.01103,0.636223,0.163615,0,1,1,2
#VALUE!,4,bottom,-9,0.01815,0.636223,0.255869,0,1,1,2
#VALUE!,4,bottom,-8,0.02922,0.636223,0.391342,0,1,1,2
#VALUE!,4,bottom,-7,0.046565,0.636223,0.584773,0,1,1,2
#VALUE!,4,bottom,-6,0.07278,0.636223,0.85201,0,1,1,2
#VALUE!,4,bottom,-5,0.11121,0.636223,1.199419,0,1,1,2
#VALUE!,4,bottom,-4,0.165135,0.636223,1.608101,0,1,1,2
#VALUE!,4,bottom,-3,0.23801,0.636223,2.044216,0,1,1,2
#VALUE!,4,bottom,-2,0.33219,0.636223,2.413447,0,1,1,2
#VALUE!,4,bottom,-1,0.444855,0.636223,2.519013,0,1,1,2
#VALUE!,4,bottom,0,0.568825,0.636223,2.235242,0,1,1,2
#VALUE!,4,bottom,1,0.68689,0.636223,1.744951,0,1,1,2
#VALUE!,4,bottom,2,0.78293,0.636223,1.278279,0,1,1,2
#VALUE!,4,bottom,3,0.85392,0.636223,0.897661,0,1,1,2
#VALUE!,4,bottom,4,0.90394,0.636223,0.617569,0,1,1,2
#VALUE!,4,bottom,5,0.938465,0.636223,0.410108,0,1,1,2
#VALUE!,4,bottom,6,0.961555,0.636223,0.25981,0,1,1,2
#VALUE!,4,bottom,7,0.97641,0.636223,0.164429,0,1,1,2
#VALUE!,4,bottom,8,0.98576,0.636223,0.101315,0,1,1,2
#VALUE!,4,bottom,9,0.99182,0.636223,0.049831,0,1,1,2
#VALUE!,4,bottom,10,0.995475,0.636223,0.022243,0,1,1,2
#VALUE!,4,top,-10,0.00832,0.636223,0.038134,0,1,1,2
#VALUE!,4,top,-9,0.0141,0.636223,0.078011,0,1,1,2
#VALUE!,4,top,-8,0.02327,0.636223,0.153874,0,1,1,2
#VALUE!,4,top,-7,0.03727,0.636223,0.246462,0,1,1,2
#VALUE!,4,top,-6,0.057955,0.636223,0.372935,0,1,1,2
#VALUE!,4,top,-5,0.088405,0.636223,0.552636,0,1,1,2
#VALUE!,4,top,-4,0.13266,0.636223,0.792454,0,1,1,2
#VALUE!,4,top,-3,0.1929,0.636223,1.100356,0,1,1,2
#VALUE!,4,top,-2,0.273085,0.636223,1.477477,0,1,1,2
#VALUE!,4,top,-1,0.374525,0.636223,1.890092,0,1,1,2
#VALUE!,4,top,0,0.491045,0.636223,2.261144,0,1,1,2
#VALUE!,4,top,1,0.60719,0.636223,2.397939,0,1,1,2
#VALUE!,4,top,2,0.70917,0.636223,2.204594,0,1,1,2
#VALUE!,4,top,3,0.79351,0.636223,1.825697,0,1,1,2
#VALUE!,4,top,4,0.857855,0.636223,1.417024,0,1,1,2
#VALUE!,4,top,5,0.904495,0.636223,1.048023,0,1,1,2
#VALUE!,4,top,6,0.93776,0.636223,0.740397,0,1,1,2
#VALUE!,4,top,7,0.960445,0.636223,0.504419,0,1,1,2
#VALUE!,4,top,8,0.975275,0.636223,0.335359,0,1,1,2
#VALUE!,4,top,9,0.984635,0.636223,0.219121,0,1,1,2
#VALUE!,4,top,10,0.990655,0.636223,0.138966,0,1,1,2
#VALUE!,5,bottom,-10,0.00751,0.636223,0.122781,0,1,1,2
#VALUE!,5,bottom,-9,0.012665,0.636223,0.202097,0,1,1,2
#VALUE!,5,bottom,-8,0.021095,0.636223,0.322495,0,1,1,2
#VALUE!,5,bottom,-7,0.035365,0.636223,0.505338,0,1,1,2
#VALUE!,5,bottom,-6,0.05805,0.636223,0.771386,0,1,1,2
#VALUE!,5,bottom,-5,0.092135,0.636223,1.139665,0,1,1,2
#VALUE!,5,bottom,-4,0.142145,0.636223,1.613019,0,1,1,2
#VALUE!,5,bottom,-3,0.214685,0.636223,2.15344,0,1,1,2
#VALUE!,5,bottom,-2,0.312875,0.636223,2.672166,0,1,1,2
#VALUE!,5,bottom,-1,0.433835,0.636223,2.87567,0,1,1,2
#VALUE!,5,bottom,0,0.57582,0.636223,2.471164,0,1,1,2
#VALUE!,5,bottom,1,0.71,0.636223,1.779089,0,1,1,2
#VALUE!,5,bottom,2,0.809365,0.636223,1.213216,0,1,1,2
#VALUE!,5,bottom,3,0.877935,0.636223,0.806682,0,1,1,2
#VALUE!,5,bottom,4,0.92356,0.636223,0.524044,0,1,1,2
#VALUE!,5,bottom,5,0.95375,0.636223,0.323768,0,1,1,2
#VALUE!,5,bottom,6,0.97243,0.636223,0.195061,0,1,1,2
#VALUE!,5,bottom,7,0.98379,0.636223,0.118202,0,1,1,2
#VALUE!,5,bottom,8,0.990615,0.636223,0.068168,0,1,1,2
#VALUE!,5,bottom,9,0.994765,0.636223,0.031385,0,1,1,2
#VALUE!,5,bottom,10,0.997205,0.636223,0.013951,0,1,1,2
#VALUE!,5,top,-10,0.00553,0.636223,0.026694,0,1,1,2
#VALUE!,5,top,-9,0.009835,0.636223,0.059572,0,1,1,2
#VALUE!,5,top,-8,0.01696,0.636223,0.120799,0,1,1,2
#VALUE!,5,top,-7,0.028075,0.636223,0.196234,0,1,1,2
#VALUE!,5,top,-6,0.045755,0.636223,0.307188,0,1,1,2
#VALUE!,5,top,-5,0.072935,0.636223,0.479009,0,1,1,2
#VALUE!,5,top,-4,0.11305,0.636223,0.715491,0,1,1,2
#VALUE!,5,top,-3,0.17056,0.636223,1.032642,0,1,1,2
#VALUE!,5,top,-2,0.251765,0.636223,1.464045,0,1,1,2
#VALUE!,5,top,-1,0.359435,0.636223,1.98146,0,1,1,2
#VALUE!,5,top,0,0.49007,0.636223,2.497929,0,1,1,2
#VALUE!,5,top,1,0.62053,0.636223,2.70008,0,1,1,2
#VALUE!,5,top,2,0.729245,0.636223,2.408766,0,1,1,2
#VALUE!,5,top,3,0.815315,0.636223,1.900745,0,1,1,2
#VALUE!,5,top,4,0.878655,0.636223,1.403812,0,1,1,2
#VALUE!,5,top,5,0.922185,0.636223,0.979343,0,1,1,2
#VALUE!,5,top,6,0.95119,0.636223,0.657349,0,1,1,2
#VALUE!,5,top,7,0.970275,0.636223,0.429014,0,1,1,2
#VALUE!,5,top,8,0.98221,0.636223,0.273171,0,1,1,2
#VALUE!,5,top,9,0.98918,0.636223,0.169684,0,1,1,2
#VALUE!,5,top,10,0.993575,0.636223,0.102431,0,1,1,2
#VALUE!,6,bottom,-10,0.00444,0.636223,0.083982,0,1,1,2
#VALUE!,6,bottom,-9,0.008,0.636223,0.147442,0,1,1,2
#VALUE!,6,bottom,-8,0.01421,0.636223,0.24673,0,1,1,2
#VALUE!,6,bottom,-7,0.024865,0.636223,0.406715,0,1,1,2
#VALUE!,6,bottom,-6,0.042585,0.636223,0.65931,0,1,1,2
#VALUE!,6,bottom,-5,0.071195,0.636223,1.038867,0,1,1,2
#VALUE!,6,bottom,-4,0.11738,0.636223,1.57539,0,1,1,2
#VALUE!,6,bottom,-3,0.18781,0.636223,2.268112,0,1,1,2
#VALUE!,6,bottom,-2,0.28822,0.636223,3.027493,0,1,1,2
#VALUE!,6,bottom,-1,0.418445,0.636223,3.376449,0,1,1,2
#VALUE!,6,bottom,0,0.585785,0.636223,2.735217,0,1,1,2
#VALUE!,6,bottom,1,0.74127,0.636223,1.744154,0,1,1,2
#VALUE!,6,bottom,2,0.840475,0.636223,1.105151,0,1,1,2
#VALUE!,6,bottom,3,0.90437,0.636223,0.680032,0,1,1,2
#VALUE!,6,bottom,4,0.94407,0.636223,0.406918,0,1,1,2
#VALUE!,6,bottom,5,0.968255,0.636223,0.233424,0,1,1,2
#VALUE!,6,bottom,6,0.982265,0.636223,0.132337,0,1,1,2
#VALUE!,6,bottom,7,0.99016,0.636223,0.075616,0,1,1,2
#VALUE!,6,bottom,8,0.994625,0.636223,0.042023,0,1,1,2
#VALUE!,6,bottom,9,0.9972,0.636223,0.018954,0,1,1,2
#VALUE!,6,bottom,10,0.9986,0.636223,0.008453,0,1,1,2
#VALUE!,6,top,-10,0.00336,0.636223,0.017759,0,1,1,2
#VALUE!,6,top,-9,0.00628,0.636223,0.038481,0,1,1,2
#VALUE!,6,top,-8,0.011215,0.636223,0.080786,0,1,1,2
#VALUE!,6,top,-7,0.01937,0.636223,0.140639,0,1,1,2
#VALUE!,6,top,-6,0.03297,0.636223,0.232504,0,1,1,2
#VALUE!,6,top,-5,0.05511,0.636223,0.382679,0,1,1,2
#VALUE!,6,top,-4,0.090325,0.636223,0.616244,0,1,1,2
#VALUE!,6,top,-3,0.14377,0.636223,0.944124,0,1,1,2
#VALUE!,6,top,-2,0.22336,0.636223,1.412222,0,1,1,2
#VALUE!,6,top,-1,0.336545,0.636223,2.041976,0,1,1,2
#VALUE!,6,top,0,0.487805,0.636223,2.796039,0,1,1,2
#VALUE!,6,top,1,0.637945,0.636223,3.124475,0,1,1,2
#VALUE!,6,top,2,0.75396,0.636223,2.678227,0,1,1,2
#VALUE!,6,top,3,0.841535,0.636223,1.963019,0,1,1,2
#VALUE!,6,top,4,0.90113,0.636223,1.348368,0,1,1,2
#VALUE!,6,top,5,0.939945,0.636223,0.881527,0,1,1,2
#VALUE!,6,top,6,0.96437,0.636223,0.557005,0,1,1,2
#VALUE!,6,top,7,0.97929,0.636223,0.344258,0,1,1,2
#VALUE!,6,top,8,0.988205,0.636223,0.207111,0,1,1,2
#VALUE!,6,top,9,0.9933,0.636223,0.122585,0,1,1,2
#VALUE!,6,top,10,0.996245,0.636223,0.069821,0,1,1,2
#VALUE!,7,bottom,-10,0.00237,0.636223,0.04996,0,1,1,2
#VALUE!,7,bottom,-9,0.004415,0.636223,0.092076,0,1,1,2
#VALUE!,7,bottom,-8,0.00842,0.636223,0.165639,0,1,1,2
#VALUE!,7,bottom,-7,0.015475,0.636223,0.293103,0,1,1,2
#VALUE!,7,bottom,-6,0.02808,0.636223,0.511238,0,1,1,2
#VALUE!,7,bottom,-5,0.049645,0.636223,0.875201,0,1,1,2
#VALUE!,7,bottom,-4,0.088205,0.636223,1.46287,0,1,1,2
#VALUE!,7,bottom,-3,0.153085,0.636223,2.33402,0,1,1,2
#VALUE!,7,bottom,-2,0.254695,0.636223,3.487686,0,1,1,2
#VALUE!,7,bottom,-1,0.39082,0.636223,4.171964,0,1,1,2
