"des","id","type","start_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","pitcher_name","pitch_type","count","stand","batter_name"
"Foul",224,"S",78.7,3.633887,1.410954,7.711741,-7.450869,0.09050772,1.73818,"Jeremy Hellickson","KC","2-2","L","Brett Phillips"
"Swinging Strike",225,"S",81.9,3.633887,1.410954,-4.462318,6.854613,0.1328577,1.399768,"Jeremy Hellickson","CH","2-2","L","Brett Phillips"
"Ball",229,"B",89.5,3.585551,1.739259,-7.757896,7.186562,-1.814503,3.509681,"Jeremy Hellickson","FF","0-0","R","Orlando Arcia"
"In play, out(s)",230,"X",89.9,3.472287,1.512215,-8.262611,7.634963,-0.9696631,2.289083,"Jeremy Hellickson","FF","1-0","R","Orlando Arcia"
"Called Strike",234,"S",89,3.497627,1.785558,-4.982331,9.87316,-0.5335804,2.91805,"Jeremy Hellickson","FF","0-0","L","Brent Suter"
"Ball",235,"B",80.7,3.459683,1.690658,-4.620271,8.421903,-0.784814,1.459709,"Jeremy Hellickson","CH","0-1","L","Brent Suter"
"Swinging Strike",236,"S",89.9,3.839211,1.557904,-5.866262,8.838556,0.7392518,3.254704,"Jeremy Hellickson","FF","1-1","L","Brent Suter"
"Swinging Strike",237,"S",77.5,3.839738,1.558624,7.474603,-5.330992,-0.8848653,2.753359,"Jeremy Hellickson","KC","1-2","L","Brent Suter"
"Called Strike",265,"S",75.5,3.127622,1.467082,6.061514,-6.74034,-0.08534471,2.740248,"Jeremy Hellickson","KC","0-0","L","Eric Sogard"
"Foul",266,"S",90,3.003711,1.315225,-5.93183,11.06822,-0.4562156,2.602415,"Jeremy Hellickson","FF","0-1","L","Eric Sogard"
"Ball",267,"B",80.4,3.089674,1.59995,-3.667711,6.537121,-1.852405,1.217264,"Jeremy Hellickson","CH","0-2","L","Eric Sogard"
"Ball",268,"B",91.2,3.16557,1.637912,-5.694905,8.47969,0.1616405,4.33605,"Jeremy Hellickson","FF","1-2","L","Eric Sogard"
"Ball",269,"B",76.7,3.146596,1.486063,8.164419,-6.11017,-1.083887,3.068762,"Jeremy Hellickson","KC","2-2","L","Eric Sogard"
"Foul",270,"S",90.4,3.003711,1.315225,-8.156024,9.451795,0.2388942,1.964822,"Jeremy Hellickson","FF","3-2","L","Eric Sogard"
"In play, out(s)",271,"X",89.5,3.003711,1.315225,-6.846134,8.10973,-0.2145418,2.60095,"Jeremy Hellickson","FF","3-2","L","Eric Sogard"
"Foul",275,"S",89.9,3.633777,1.410844,-7.471124,7.461975,-0.2626012,2.82812,"Jeremy Hellickson","FF","0-0","L","Eric Thames"
"Swinging Strike",276,"S",77.3,3.633777,1.410844,9.398013,-5.639334,1.196217,1.300759,"Jeremy Hellickson","KC","0-1","L","Eric Thames"
"Foul",277,"S",77,3.633777,1.410844,8.057606,-7.445602,-0.04812422,2.064044,"Jeremy Hellickson","KC","0-2","L","Eric Thames"
"Foul",278,"S",90.6,3.633777,1.410844,-7.10841,9.61382,-1.088189,2.427877,"Jeremy Hellickson","FF","0-2","L","Eric Thames"
"Ball",279,"B",81.8,3.29228,1.562696,-4.216738,9.198841,-0.1306296,1.177258,"Jeremy Hellickson","CH","0-2","L","Eric Thames"
"Ball",280,"B",89.9,3.29228,1.562696,-5.013005,8.234929,0.9339198,2.606702,"Jeremy Hellickson","FF","1-2","L","Eric Thames"
"Foul",281,"S",88.1,3.633777,1.410844,-1.113675,8.525644,0.8163287,2.350532,"Jeremy Hellickson","FC","2-2","L","Eric Thames"
"In play, no out",282,"X",80.8,3.633777,1.410844,-3.773329,4.693711,-0.1895295,1.603493,"Jeremy Hellickson","CH","2-2","L","Eric Thames"
"Foul",286,"S",89.5,3.547218,1.576917,-7.017682,5.910021,-0.302498,2.524219,"Jeremy Hellickson","FF","0-0","R","Ryan Braun"
"Ball In Dirt",288,"B",82.4,3.607608,1.739975,-4.468442,7.567496,-0.1187892,0.1426837,"Jeremy Hellickson","CH","0-1","R","Ryan Braun"
"Foul",289,"S",89.8,3.547218,1.576917,-7.758029,6.924156,-0.8423602,1.855112,"Jeremy Hellickson","FF","1-1","R","Ryan Braun"
"In play, run(s)",290,"X",81.5,3.547218,1.576917,-2.428368,7.017934,0.144867,2.092026,"Jeremy Hellickson","CH","1-2","R","Ryan Braun"
"Ball",297,"B",86.2,3.832937,1.890662,2.540227,9.693156,0.9281448,1.622375,"Jeremy Hellickson","FC","0-0","L","Travis Shaw"
"Ball",298,"B",89.6,3.719116,1.947599,-6.688785,8.910438,1.525411,3.190765,"Jeremy Hellickson","FF","1-0","L","Travis Shaw"
"Ball",299,"B",87.4,3.662204,1.757806,-0.1434414,8.992266,1.780959,1.931141,"Jeremy Hellickson","FC","2-0","L","Travis Shaw"
"Called Strike",300,"S",86,3.567348,1.586982,-7.093054,6.311563,0.001149656,2.239332,"Jeremy Hellickson","CH","3-0","L","Travis Shaw"
"Called Strike",301,"S",86.8,3.738086,1.795765,0.965253,8.588037,-0.1274461,2.391824,"Jeremy Hellickson","FC","3-1","L","Travis Shaw"
"Ball In Dirt",302,"B",82.1,3.643233,1.871683,-4.718833,7.425512,-0.1324737,0.6471512,"Jeremy Hellickson","CH","3-2","L","Travis Shaw"
"In play, out(s)",307,"X",89.9,3.839101,1.657438,-6.588364,7.432457,0.5167105,2.781945,"Jeremy Hellickson","FF","0-0","R","Domingo Santana"
"In play, no out",347,"X",93.4,3.466699,1.456137,11.59871,7.605057,1.330309,3.081743,"Adam Morgan","FT","0-0","R","Jett Bandy"
"Called Strike",351,"S",80.9,3.604256,1.712231,-4.202142,3.534345,-0.7850511,2.061094,"Adam Morgan","SL","0-0","L","Brett Phillips"
"Swinging Strike",352,"S",81.8,3.812932,1.503442,-4.302688,2.707924,-0.3046216,2.059824,"Adam Morgan","SL","0-1","L","Brett Phillips"
"Ball",353,"B",81.2,3.490427,1.65529,-6.335923,3.355183,-2.409669,0.669418,"Adam Morgan","SL","0-2","L","Brett Phillips"
"Ball",357,"B",82.7,3.566314,1.731211,-7.258931,5.045299,-2.314126,1.157364,"Adam Morgan","SL","1-2","L","Brett Phillips"
"Swinging Strike",358,"S",80.9,3.812932,1.503443,-5.285116,4.077047,-0.6138233,1.233466,"Adam Morgan","SL","2-2","L","Brett Phillips"
"Swinging Strike",362,"S",82.7,3.446569,1.486332,9.756829,6.101977,0.4522381,0.9232724,"Adam Morgan","CH","0-0","R","Orlando Arcia"
"Called Strike",363,"S",95,3.552651,1.686206,11.52181,7.424988,0.4249545,3.407543,"Adam Morgan","FT","0-1","R","Orlando Arcia"
"Ball",364,"B",82.8,3.37068,1.600219,-4.745326,5.739427,-2.019515,1.59242,"Adam Morgan","SL","0-2","R","Orlando Arcia"
"In play, no out",365,"X",81.4,3.446569,1.486332,-5.415493,-0.2232942,-0.7106913,2.238696,"Adam Morgan","SL","1-2","R","Orlando Arcia"
"In play, out(s)",370,"X",94.1,3.633777,1.410844,6.544807,8.509111,-0.5321353,3.231903,"Adam Morgan","FF","0-0","L","Brent Suter"
"Called Strike",376,"S",81.6,3.203517,1.543008,-2.752676,2.822353,-0.197764,2.163597,"Adam Morgan","SL","0-0","L","Eric Sogard"
"Ball",377,"B",82,3.203517,1.543008,-2.649106,5.057284,-1.1077,1.217032,"Adam Morgan","SL","0-1","L","Eric Sogard"
"In play, out(s)",378,"X",94.8,3.004326,1.315968,7.72345,9.076009,0.1638209,2.94571,"Adam Morgan","FF","1-1","L","Eric Sogard"
"Called Strike",408,"S",80.9,3.292281,1.543715,-6.887505,3.457293,0.1042902,2.440089,"Adam Morgan","SL","0-0","L","Eric Thames"
"Foul Tip",409,"S",80.6,3.633777,1.410844,-8.075729,2.413439,-0.9773543,1.358029,"Adam Morgan","SL","0-1","L","Eric Thames"
"Ball",410,"B",81.2,3.273308,1.543715,-6.381196,3.461398,-1.471092,1.168483,"Adam Morgan","SL","0-2","L","Eric Thames"
"Swinging Strike",411,"S",82.1,3.633777,1.410844,-6.579785,-0.8995689,-0.2594319,2.012606,"Adam Morgan","SL","1-2","L","Eric Thames"
"Ball",415,"B",83.3,3.607608,1.720995,7.58824,5.549096,1.121025,2.766562,"Adam Morgan","CH","0-0","R","Ryan Braun"
"Ball",416,"B",95.3,3.493779,1.683035,10.57771,6.890924,1.437431,3.537714,"Adam Morgan","FT","1-0","R","Ryan Braun"
"Swinging Strike",417,"S",83.5,3.547777,1.577636,7.221788,6.020196,0.7302499,2.224168,"Adam Morgan","CH","2-0","R","Ryan Braun"
"Ball",418,"B",83.9,3.607608,1.702015,8.997175,8.128906,0.8221727,0.7343046,"Adam Morgan","CH","2-1","R","Ryan Braun"
"Ball",419,"B",84.4,3.493779,1.702015,7.747013,6.75815,1.195793,2.980259,"Adam Morgan","CH","3-1","R","Ryan Braun"
"Ball",423,"B",95.5,3.757057,1.852704,6.866024,9.091505,0.09049814,3.984719,"Adam Morgan","FF","0-0","L","Travis Shaw"
"Called Strike",425,"S",81.5,3.662204,1.795766,-5.306006,3.483846,-0.4579856,2.836137,"Adam Morgan","SL","1-0","L","Travis Shaw"
"Foul",426,"S",80.3,3.557284,1.586983,-8.693866,0.1545488,-0.9221034,1.926978,"Adam Morgan","SL","1-1","L","Travis Shaw"
"Foul",437,"S",81.2,3.557284,1.586983,-7.750192,-0.2937967,-0.6281411,2.791813,"Adam Morgan","SL","1-2","L","Travis Shaw"
"In play, run(s)",438,"X",79.6,3.557284,1.586983,-6.406661,-1.562219,0.3354018,2.588228,"Adam Morgan","SL","1-2","L","Travis Shaw"
"Ball",443,"B",84.2,3.849166,1.810428,8.39059,6.590302,0.3502321,0.9362206,"Adam Morgan","CH","0-0","R","Domingo Santana"
"Ball",444,"B",95,3.887105,1.791448,9.656328,7.811148,0.8892107,3.66353,"Adam Morgan","FT","1-0","R","Domingo Santana"
"Swinging Strike",445,"S",95.6,3.839101,1.657438,10.27834,8.000966,-0.1045157,2.373363,"Adam Morgan","FT","2-0","R","Domingo Santana"
"Foul",446,"S",96.1,3.839101,1.657438,11.29121,6.708602,0.9146972,2.247231,"Adam Morgan","FT","2-1","R","Domingo Santana"
"Ball",447,"B",96.2,3.849166,1.886345,10.71151,7.856031,1.126025,2.165402,"Adam Morgan","FT","2-2","R","Domingo Santana"
"Ball In Dirt",448,"B",82.7,3.925044,1.791448,8.271522,7.032349,-0.1659437,0.7416034,"Adam Morgan","CH","3-2","R","Domingo Santana"
"Called Strike",452,"S",77,3.523615,1.607987,-3.54475,-5.448083,-0.514965,2.910609,"Adam Morgan","CU","0-0","R","Jett Bandy"
"In play, out(s)",453,"X",83.5,3.466699,1.456137,8.502955,5.094604,1.095695,2.062397,"Adam Morgan","CH","0-1","R","Jett Bandy"
"Ball",545,"B",87.5,3.235952,1.601374,11.61903,4.060068,0.8556819,3.685302,"Hoby Milner","SI","0-0","L","Brett Phillips"
"Ball",546,"B",88.5,3.64357,1.819635,11.75459,6.453889,-0.6497671,1.840405,"Hoby Milner","SI","1-0","L","Brett Phillips"
"Called Strike",547,"S",88.8,3.701131,1.782072,12.79468,4.761474,-0.1673345,2.727784,"Hoby Milner","SI","2-0","L","Brett Phillips"
"Ball",548,"B",77.5,3.633777,1.714541,-3.358401,1.789433,1.46675,2.302144,"Hoby Milner","CU","2-1","L","Brett Phillips"
"In play, out(s)",549,"X",88.5,3.633777,1.410844,12.27494,5.615606,0.09576532,2.961971,"Hoby Milner","SI","3-1","L","Brett Phillips"
"Ball",553,"B",88.5,3.446569,1.581238,12.24932,5.369843,2.030349,2.254213,"Hoby Milner","SI","0-0","R","Orlando Arcia"
"Ball",554,"B",77.9,3.37068,1.638181,-4.765776,2.779072,-1.46223,1.613302,"Hoby Milner","CU","1-0","R","Orlando Arcia"
"Ball",555,"B",88,3.427597,1.695122,11.90535,4.935047,0.5864689,3.917074,"Hoby Milner","SI","2-0","R","Orlando Arcia"
"Called Strike",556,"S",88.6,3.628536,1.610284,13.11972,4.004456,0.09505162,2.989662,"Hoby Milner","SI","3-0","R","Orlando Arcia"
"Called Strike",557,"S",76.3,3.362931,1.53436,-4.564347,1.956066,0.3136591,2.073921,"Hoby Milner","CU","3-1","R","Orlando Arcia"
"Ball",558,"B",76.9,3.37068,1.6192,-3.407893,2.644574,-1.954117,1.893779,"Hoby Milner","CU","3-2","R","Orlando Arcia"
"Ball",566,"B",88.4,3.474099,1.615755,11.9415,5.249807,1.453572,1.669767,"Hoby Milner","SI","0-0","R","Jonathan Villar"
"Foul",568,"S",88.7,3.275465,1.436007,12.40904,7.165207,0.1985262,2.338827,"Hoby Milner","SI","1-0","R","Jonathan Villar"
"Foul",570,"S",88.3,3.275465,1.436007,11.67655,6.646043,0.8522294,2.358789,"Hoby Milner","SI","1-1","R","Jonathan Villar"
"Ball In Dirt",571,"B",79.9,3.379238,1.596774,14.84045,4.35773,0.4103232,0.6735124,"Hoby Milner","CH","1-2","R","Jonathan Villar"
"Ball",572,"B",89.6,3.436155,1.672696,11.93179,4.878134,1.58751,3.843735,"Hoby Milner","SI","2-2","R","Jonathan Villar"
"Swinging Strike",574,"S",88.7,3.275465,1.436007,10.98684,4.999445,0.2885882,2.678934,"Hoby Milner","SI","3-2","R","Jonathan Villar"
"Swinging Strike",578,"S",78.1,3.003712,1.315226,-3.815924,5.268956,-0.5557614,1.50449,"Hoby Milner","CU","0-0","L","Eric Sogard"
"In play, out(s)",582,"X",77.2,3.003712,1.315226,-1.615015,1.952817,0.004967477,1.927651,"Hoby Milner","CU","0-1","L","Eric Sogard"
"Called Strike",643,"S",86.6,3.406117,1.581677,-8.333445,1.823136,-0.3105467,2.050225,"Hector Neris","FS","0-0","L","Eric Thames"
"In play, no out",644,"X",95.5,3.633777,1.410844,-7.137527,10.66563,0.06954103,3.589553,"Hector Neris","FF","0-1","L","Eric Thames"
"Foul Bunt",648,"S",87.4,3.466699,1.536657,-7.850138,1.859402,-0.4352357,2.194026,"Hector Neris","FS","0-0","R","Hernan Perez"
"In play, out(s)",649,"X",93.9,3.466699,1.536657,-8.628445,4.737251,-0.9198041,3.150284,"Hector Neris","FT","0-1","R","Hernan Perez"
"Ball",654,"B",95,3.757057,1.871684,-7.639723,7.320001,-1.66654,2.293977,"Hector Neris","FT","0-0","L","Travis Shaw"
"Foul",655,"S",87.3,3.557284,1.586983,-7.126102,4.392404,-0.1770712,2.127312,"Hector Neris","FS","1-0","L","Travis Shaw"
"Swinging Strike",656,"S",95.9,3.557284,1.586983,-8.4294,8.90677,0.05099546,2.69151,"Hector Neris","FF","1-1","L","Travis Shaw"
"In play, no out",657,"X",95.2,3.557284,1.586983,-5.38255,10.02272,-0.5705662,3.310042,"Hector Neris","FF","1-2","L","Travis Shaw"
"Foul Tip",663,"S",95.6,3.839101,1.657438,-9.540959,8.658871,-0.4063773,2.20221,"Hector Neris","FT","0-0","R","Domingo Santana"
"In play, run(s)",664,"X",88.6,3.839101,1.657438,-8.493822,2.040584,-0.2983107,2.500189,"Hector Neris","FS","0-1","R","Domingo Santana"
"Called Strike",673,"S",88.7,3.681976,1.745444,-7.033151,3.878662,0.6074518,2.036737,"Hector Neris","FS","0-0","R","Jesus Aguilar"
"Swinging Strike",674,"S",88,3.436505,1.536657,-4.857454,1.813837,0.2475313,2.730749,"Hector Neris","FS","0-1","R","Jesus Aguilar"
"Swinging Strike",675,"S",88.2,3.436505,1.536657,-8.479723,2.638483,0.09991629,2.243771,"Hector Neris","FS","0-2","R","Jesus Aguilar"
"Swinging Strike",679,"S",87.3,3.75355,1.477274,-6.083192,1.121966,0.2736411,1.809325,"Hector Neris","FS","0-0","L","Brett Phillips"
"Ball In Dirt",680,"B",87.8,3.54487,1.743004,-7.169801,1.208987,0.8490748,0.3730712,"Hector Neris","FS","0-1","L","Brett Phillips"
"Ball",681,"B",85.8,3.487954,1.724024,-3.77346,1.146968,-1.088822,3.2685,"Hector Neris","FS","1-1","L","Brett Phillips"
"In play, out(s)",682,"X",95.4,3.75355,1.477274,-6.837026,8.053497,0.2246494,1.268853,"Hector Neris","FF","2-1","L","Brett Phillips"
"Called Strike",3,"S",89.3,3.351496,1.616063,-3.909166,12.45849,-0.3608349,2.663487,"Jerad Eickhoff","FF","0-0","L","Jonathan Villar"
"Ball",4,"B",87.9,3.340945,1.633295,-5.685808,9.842787,-1.328097,2.058084,"Jerad Eickhoff","FF","0-1","L","Jonathan Villar"
"Ball",5,"B",77.9,3.303331,1.595664,-2.575962,10.41118,-0.9347834,3.874969,"Jerad Eickhoff","CU","1-1","L","Jonathan Villar"
"In play, out(s)",6,"X",89.3,3.313395,1.586913,-4.911437,8.532718,-0.5688893,2.098282,"Jerad Eickhoff","FF","2-1","L","Jonathan Villar"
"Called Strike",10,"S",89.8,3.446015,1.674644,-3.341443,11.88725,-0.7648122,2.679158,"Jerad Eickhoff","FF","0-0","L","Eric Thames"
"Ball",11,"B",89.7,3.446015,1.674644,-5.384772,11.75855,0.2046723,3.707585,"Jerad Eickhoff","FF","0-1","L","Eric Thames"
"Called Strike",12,"S",89.3,3.446015,1.674644,-6.37162,9.756113,-0.5652307,1.65513,"Jerad Eickhoff","FF","1-1","L","Eric Thames"
"Swinging Strike (Blocked)",13,"S",77.6,3.427208,1.599383,4.152293,0.1105145,1.429792,0.9805457,"Jerad Eickhoff","CU","1-2","L","Eric Thames"
"Called Strike",17,"S",89.3,3.652937,1.813132,-4.743771,11.87102,0.5868277,2.398829,"Jerad Eickhoff","FF","0-0","R","Ryan Braun"
"Ball",18,"B",88.1,3.55149,1.814446,-5.31615,8.556461,-1.760704,5.846813,"Jerad Eickhoff","SL","0-1","R","Ryan Braun"
"In play, out(s)",19,"X",89.6,3.547521,1.897138,-5.210332,12.1246,0.799752,2.688643,"Jerad Eickhoff","FF","1-1","R","Ryan Braun"
"In play, out(s)",59,"X",89.4,3.70803,1.926015,-4.714855,12.46615,-0.2608428,2.035496,"Jerad Eickhoff","FF","0-0","L","Travis Shaw"
"Ball",63,"B",88.4,3.681165,1.792,-5.637153,12.44186,1.558501,1.364466,"Jerad Eickhoff","FF","0-0","R","Domingo Santana"
"Called Strike",64,"S",90.1,3.783914,1.792,-6.234431,13.8412,0.6874193,1.938901,"Jerad Eickhoff","FF","1-0","R","Domingo Santana"
"Foul",65,"S",89.3,3.745367,1.808324,-6.242092,12.51583,0.2910474,2.295859,"Jerad Eickhoff","FF","1-1","R","Domingo Santana"
"Ball",66,"B",75,3.737572,1.792,3.195384,-3.019706,-1.681909,4.058673,"Jerad Eickhoff","CU","1-2","R","Domingo Santana"
"Foul",67,"S",89.8,3.782977,1.808324,-4.704488,12.0484,0.1466295,2.940421,"Jerad Eickhoff","FF","2-2","R","Domingo Santana"
"Foul",68,"S",90.9,3.745367,1.845952,-3.120301,10.41578,0.2086953,2.246017,"Jerad Eickhoff","FF","2-2","R","Domingo Santana"
"Ball",69,"B",75.9,3.680901,1.83065,5.822685,-3.342342,-0.829281,3.340334,"Jerad Eickhoff","CU","2-2","R","Domingo Santana"
"Foul",70,"S",75.1,3.823181,1.924033,2.342867,-1.544023,-0.5446789,2.920328,"Jerad Eickhoff","CU","3-2","R","Domingo Santana"
"Foul",71,"S",91.5,3.782977,1.827138,-5.387174,11.09014,0.608985,1.977934,"Jerad Eickhoff","FF","3-2","R","Domingo Santana"
"Swinging Strike",72,"S",86.8,3.745367,1.808324,-2.687589,6.124928,0.6801478,1.678632,"Jerad Eickhoff","SL","3-2","R","Domingo Santana"
"Ball",76,"B",90.1,3.376425,1.546656,-3.422867,11.83718,1.356355,1.041177,"Jerad Eickhoff","FF","0-0","R","Manuel Pina"
"Ball",77,"B",89.4,3.395232,1.640733,-3.435418,12.31904,1.533135,1.834699,"Jerad Eickhoff","FF","1-0","R","Manuel Pina"
"Foul",78,"S",91.1,3.415361,1.621918,-2.771729,10.19809,0.6390557,1.703597,"Jerad Eickhoff","FF","2-0","R","Manuel Pina"
"Ball",79,"B",90.1,3.301196,1.546656,-5.119941,9.755462,1.414655,1.899819,"Jerad Eickhoff","FF","2-1","R","Manuel Pina"
"Foul",80,"S",90.2,3.170863,1.471393,-3.27894,11.8965,0.0739225,2.987203,"Jerad Eickhoff","FF","3-1","R","Manuel Pina"
"In play, no out",81,"X",91.7,3.302518,1.565472,-2.4026,9.804422,0.1317583,2.912246,"Jerad Eickhoff","FF","3-2","R","Manuel Pina"
"Foul",85,"S",90.1,3.690491,1.749903,-3.12745,9.231982,0.6526645,2.550037,"Jerad Eickhoff","FF","0-0","L","Brett Phillips"
"Ball",86,"B",88.8,3.671686,1.787531,-2.559501,9.896985,0.6585448,3.741674,"Jerad Eickhoff","FF","0-1","L","Brett Phillips"
"Ball",87,"B",90.2,3.634075,1.674644,-4.61871,9.848452,1.530014,2.249371,"Jerad Eickhoff","FF","1-1","L","Brett Phillips"
"Ball",88,"B",89.7,3.690491,1.768717,-6.036687,10.52741,1.468658,2.2988,"Jerad Eickhoff","FF","2-1","L","Brett Phillips"
"Called Strike",89,"S",89.3,3.596464,1.655829,-5.177176,8.837652,-0.4330521,1.571502,"Jerad Eickhoff","FF","3-1","L","Brett Phillips"
"In play, no out",90,"X",91.5,3.540046,1.618199,-3.260148,9.913037,0.3399705,2.852992,"Jerad Eickhoff","FF","3-2","L","Brett Phillips"
"Called Strike",96,"S",76.1,3.533489,1.703743,2.38238,-1.829811,0.3625341,2.416901,"Jerad Eickhoff","CU","0-0","R","Orlando Arcia"
"Swinging Strike",97,"S",75.8,3.503296,1.637234,4.111056,-3.882872,0.4098078,0.9231523,"Jerad Eickhoff","CU","0-1","R","Orlando Arcia"
"Ball",99,"B",78.5,3.409263,1.599603,3.717681,-1.894212,1.267001,0.6749324,"Jerad Eickhoff","CU","0-2","R","Orlando Arcia"
"Foul",103,"S",77.3,3.334035,1.543157,3.775575,-4.690546,-0.5008723,2.099414,"Jerad Eickhoff","CU","1-2","R","Orlando Arcia"
"In play, out(s)",104,"X",77,3.371649,1.599603,4.274174,-3.089174,0.1057341,1.865331,"Jerad Eickhoff","CU","1-2","R","Orlando Arcia"
"Ball",143,"B",88,3.422832,1.645901,-3.481086,11.22599,0.3808306,1.744704,"Jerad Eickhoff","FF","0-0","R","Junior Guerra"
"In play, out(s)",144,"X",88.9,3.575189,1.817459,-4.305961,10.78348,-0.4726182,2.962993,"Jerad Eickhoff","FF","1-0","R","Junior Guerra"
"Called Strike",148,"S",90.4,3.416829,1.700647,-4.742673,11.20631,0.1217137,2.121499,"Jerad Eickhoff","FF","0-0","L","Jonathan Villar"
"Ball",149,"B",77.3,3.427202,1.719776,2.511575,-0.508702,0.6685188,1.131065,"Jerad Eickhoff","CU","0-1","L","Jonathan Villar"
"Ball",150,"B",90.7,3.526019,1.953201,-3.575333,10.76157,0.7820825,1.754745,"Jerad Eickhoff","FF","1-1","L","Jonathan Villar"
"Foul",151,"S",89.8,3.497831,1.809237,-4.559927,11.11237,0.3742511,2.202598,"Jerad Eickhoff","FF","2-1","L","Jonathan Villar"
"Ball",152,"B",77.4,3.265455,1.614223,4.94092,-2.317872,-0.9117162,3.225765,"Jerad Eickhoff","CU","2-2","L","Jonathan Villar"
"Called Strike",153,"S",77.2,3.265455,1.549025,3.557209,-0.8728783,0.7452449,2.505117,"Jerad Eickhoff","CU","3-2","L","Jonathan Villar"
"Foul",157,"S",90.3,3.373173,1.591688,-4.925238,10.12722,-0.6339395,2.819574,"Jerad Eickhoff","FF","0-0","L","Eric Thames"
"Ball",158,"B",87.2,3.354365,1.629319,-0.341931,5.241509,1.084413,2.836555,"Jerad Eickhoff","SL","0-1","L","Eric Thames"
"Called Strike",159,"S",90.4,3.335558,1.572873,-4.996504,9.523879,0.8229631,3.240871,"Jerad Eickhoff","FF","1-1","L","Eric Thames"
"Swinging Strike",160,"S",91.8,3.279136,1.49761,-4.92274,10.35055,-0.2644003,3.650367,"Jerad Eickhoff","FF","1-2","L","Eric Thames"
"Ball",196,"B",74.8,3.551229,1.87063,4.311244,-3.406288,-0.3564645,4.657459,"Jerad Eickhoff","CU","0-0","R","Ryan Braun"
"Foul",197,"S",90.2,3.603677,1.840439,-2.566682,11.18619,-0.1941275,3.170456,"Jerad Eickhoff","FF","1-0","R","Ryan Braun"
"In play, out(s)",198,"X",85.7,3.622483,1.821625,-1.398735,4.570217,-0.007196061,2.84829,"Jerad Eickhoff","SL","1-1","R","Ryan Braun"
"Ball",202,"B",90.6,3.793052,2.00101,-3.718861,9.763825,0.1416182,3.92724,"Jerad Eickhoff","FF","0-0","L","Travis Shaw"
"Ball",203,"B",79.8,3.642611,1.850503,-4.654008,8.116059,-1.265616,2.933466,"Jerad Eickhoff","SL","1-0","L","Travis Shaw"
"Foul",204,"S",90.2,3.613741,1.850503,-7.116454,7.128256,0.2495614,2.693411,"Jerad Eickhoff","FT","2-0","L","Travis Shaw"
"Ball",205,"B",86,3.661417,1.906944,2.096335,5.696117,0.4277746,3.720825,"Jerad Eickhoff","SL","2-1","L","Travis Shaw"
"In play, out(s)",206,"X",91.2,3.745378,2.00101,-3.611111,10.33695,0.9693463,2.496716,"Jerad Eickhoff","FF","3-1","L","Travis Shaw"
"Ball",210,"B",90.4,3.830388,1.922263,-2.590778,11.68887,1.929572,2.041639,"Jerad Eickhoff","FF","0-0","R","Domingo Santana"
"Foul",211,"S",90.3,3.839128,1.864508,-4.180844,9.013218,0.46476,3.455236,"Jerad Eickhoff","FF","1-0","R","Domingo Santana"
"Ball",212,"B",91.9,3.849192,1.922263,-4.16868,11.70844,1.219158,1.844291,"Jerad Eickhoff","FF","1-1","R","Domingo Santana"
"In play, out(s)",213,"X",86.2,3.801519,1.902136,0.441113,6.339681,0.1469156,2.305392,"Jerad Eickhoff","SL","2-1","R","Domingo Santana"
"Called Strike",261,"S",88.5,3.235768,1.508767,-5.031858,8.811715,0.5165329,3.156818,"Jerad Eickhoff","FF","0-0","R","Manuel Pina"
"Ball",262,"B",90,3.451391,1.715735,-4.999387,8.928338,-1.191153,2.712585,"Jerad Eickhoff","FF","0-1","R","Manuel Pina"
"Called Strike",263,"S",76.5,3.310999,1.546399,3.390418,-2.561023,0.2116502,3.21439,"Jerad Eickhoff","CU","1-1","R","Manuel Pina"
"Foul",264,"S",76.8,3.227025,1.489951,4.147963,-2.177535,0.6847696,0.6839605,"Jerad Eickhoff","CU","1-2","R","Manuel Pina"
"Swinging Strike",265,"S",76.4,3.321064,1.508767,3.41196,-3.678073,-0.6265544,1.771832,"Jerad Eickhoff","CU","1-2","R","Manuel Pina"
"Called Strike",269,"S",73.4,3.559466,1.694299,2.544438,-2.702997,-0.6663356,3.001705,"Jerad Eickhoff","CU","0-0","L","Brett Phillips"
"Ball",270,"B",75.7,3.233043,1.561646,4.075679,-0.9187153,-0.5876109,3.522078,"Jerad Eickhoff","CU","0-1","L","Brett Phillips"
"Ball",271,"B",90.2,3.634678,1.694298,-5.774088,10.73163,1.509787,3.695134,"Jerad Eickhoff","FF","1-1","L","Brett Phillips"
"Swinging Strike",272,"S",90.2,3.672283,1.731923,-5.563776,9.694948,-0.2155559,2.993082,"Jerad Eickhoff","FF","2-1","L","Brett Phillips"
"Ball",273,"B",77.7,3.578269,1.769546,3.533976,-2.868245,-0.9054463,1.71734,"Jerad Eickhoff","CU","2-2","L","Brett Phillips"
"Ball",274,"B",77.4,3.322989,1.591965,3.728215,-3.899056,0.5453175,1.75782,"Jerad Eickhoff","CU","3-2","L","Brett Phillips"
"Ball",278,"B",89.9,3.629211,1.706987,-5.22227,11.06985,1.74445,3.092058,"Jerad Eickhoff","FF","0-0","R","Orlando Arcia"
"Ball",280,"B",92.3,3.634675,1.712236,-3.544392,10.64145,1.098317,2.859748,"Jerad Eickhoff","FF","1-0","R","Orlando Arcia"
